DeliveryDate,DeliveryHour,DeliveryInterval,SettlementPointName,SettlementPointPrice,DSTFlag
09/03/2026,10,4,HB_BUSAVG,26.72,N
09/03/2026,11,1,HB_BUSAVG,24.06,N
09/03/2026,11,2,HB_BUSAVG,25.57,N
09/03/2026,11,3,HB_BUSAVG,27.15,N
09/03/2026,11,4,HB_BUSAVG,26.99,N
09/03/2026,12,1,HB_BUSAVG,25.53,N
09/03/2026,12,2,HB_BUSAVG,25.85,N
09/03/2026,12,3,HB_BUSAVG,26.96,N
09/03/2026,12,4,HB_BUSAVG,27.56,N
09/03/2026,13,1,HB_BUSAVG,27.67,N
09/03/2026,13,2,HB_BUSAVG,28.21,N
09/03/2026,13,3,HB_BUSAVG,30.99,N
09/03/2026,13,4,HB_BUSAVG,38.86,N
09/03/2026,14,1,HB_BUSAVG,48.75,N
09/03/2026,14,2,HB_BUSAVG,41.97,N
09/03/2026,14,3,HB_BUSAVG,34.66,N
09/03/2026,14,4,HB_BUSAVG,33.18,N
09/03/2026,15,1,HB_BUSAVG,35.11,N
09/03/2026,15,2,HB_BUSAVG,42.07,N
09/03/2026,15,3,HB_BUSAVG,47.01,N
09/03/2026,15,4,HB_BUSAVG,39.66,N
09/03/2026,16,1,HB_BUSAVG,49.01,N
09/03/2026,16,2,HB_BUSAVG,43.76,N
09/03/2026,16,3,HB_BUSAVG,39.63,N
09/03/2026,16,4,HB_BUSAVG,38.84,N
09/03/2026,17,1,HB_BUSAVG,32.99,N
09/03/2026,17,2,HB_BUSAVG,29.88,N
09/03/2026,17,3,HB_BUSAVG,27.66,N
09/03/2026,17,4,HB_BUSAVG,30.2,N
09/03/2026,18,1,HB_BUSAVG,30.01,N
09/03/2026,18,2,HB_BUSAVG,33.93,N
09/03/2026,18,3,HB_BUSAVG,32.58,N
09/03/2026,18,4,HB_BUSAVG,37.5,N
09/03/2026,19,1,HB_BUSAVG,32.59,N
09/03/2026,19,2,HB_BUSAVG,36.69,N
09/03/2026,19,3,HB_BUSAVG,39.92,N
09/03/2026,19,4,HB_BUSAVG,45.46,N
09/03/2026,20,1,HB_BUSAVG,38.25,N
09/03/2026,20,2,HB_BUSAVG,38.44,N
09/03/2026,20,3,HB_BUSAVG,36.28,N
09/03/2026,20,4,HB_BUSAVG,34.1,N
09/03/2026,21,1,HB_BUSAVG,33.13,N
09/03/2026,21,2,HB_BUSAVG,32.69,N
09/03/2026,21,3,HB_BUSAVG,31.82,N
09/03/2026,21,4,HB_BUSAVG,30.95,N
09/03/2026,22,1,HB_BUSAVG,33.1,N
09/03/2026,22,2,HB_BUSAVG,31.64,N
09/03/2026,22,3,HB_BUSAVG,28.89,N
09/03/2026,22,4,HB_BUSAVG,27.93,N
09/03/2026,23,1,HB_BUSAVG,28.01,N
09/03/2026,23,2,HB_BUSAVG,26.11,N
09/03/2026,23,3,HB_BUSAVG,24.4,N
09/03/2026,23,4,HB_BUSAVG,24.18,N
09/03/2026,24,1,HB_BUSAVG,24.43,N
09/03/2026,24,2,HB_BUSAVG,24.49,N
09/03/2026,24,3,HB_BUSAVG,24.51,N
09/03/2026,24,4,HB_BUSAVG,23.91,N
09/02/2026,1,1,HB_BUSAVG,29.19,N
09/02/2026,1,2,HB_BUSAVG,28.4,N
09/02/2026,1,3,HB_BUSAVG,25.54,N
09/02/2026,1,4,HB_BUSAVG,25.97,N
09/02/2026,2,1,HB_BUSAVG,25.96,N
09/02/2026,2,2,HB_BUSAVG,25.62,N
09/02/2026,2,3,HB_BUSAVG,25.42,N
09/02/2026,2,4,HB_BUSAVG,24.93,N
09/02/2026,3,1,HB_BUSAVG,25.94,N
09/02/2026,3,2,HB_BUSAVG,25.87,N
09/02/2026,3,3,HB_BUSAVG,25.44,N
09/02/2026,3,4,HB_BUSAVG,25.83,N
09/02/2026,4,1,HB_BUSAVG,25.76,N
09/02/2026,4,2,HB_BUSAVG,25.53,N
09/02/2026,4,3,HB_BUSAVG,25.42,N
09/02/2026,4,4,HB_BUSAVG,25.31,N
09/02/2026,5,1,HB_BUSAVG,24.62,N
09/02/2026,5,2,HB_BUSAVG,25.29,N
09/02/2026,5,3,HB_BUSAVG,25.54,N
09/02/2026,5,4,HB_BUSAVG,26.57,N
09/02/2026,6,1,HB_BUSAVG,26.01,N
09/02/2026,6,2,HB_BUSAVG,26.93,N
09/02/2026,6,3,HB_BUSAVG,28.09,N
09/02/2026,6,4,HB_BUSAVG,30.86,N
09/02/2026,7,1,HB_BUSAVG,30.8,N
09/02/2026,7,2,HB_BUSAVG,32.12,N
09/02/2026,7,3,HB_BUSAVG,36.09,N
09/02/2026,7,4,HB_BUSAVG,39.21,N
09/02/2026,8,1,HB_BUSAVG,40.99,N
09/02/2026,8,2,HB_BUSAVG,38.11,N
09/02/2026,8,3,HB_BUSAVG,36.73,N
09/02/2026,8,4,HB_BUSAVG,27.38,N
09/02/2026,9,1,HB_BUSAVG,28.3,N
09/02/2026,9,2,HB_BUSAVG,25.38,N
09/02/2026,9,3,HB_BUSAVG,25.01,N
09/02/2026,9,4,HB_BUSAVG,24.12,N
09/02/2026,10,1,HB_BUSAVG,25.24,N
09/02/2026,10,2,HB_BUSAVG,24.72,N
09/02/2026,10,3,HB_BUSAVG,23.37,N
09/02/2026,10,4,HB_BUSAVG,21.42,N
09/02/2026,11,1,HB_BUSAVG,21.27,N
09/02/2026,11,2,HB_BUSAVG,21.17,N
09/02/2026,11,3,HB_BUSAVG,21.1,N
09/02/2026,11,4,HB_BUSAVG,19.98,N
09/02/2026,12,1,HB_BUSAVG,17.94,N
09/02/2026,12,2,HB_BUSAVG,18.39,N
09/02/2026,12,3,HB_BUSAVG,21.38,N
09/02/2026,12,4,HB_BUSAVG,24.7,N
09/02/2026,13,1,HB_BUSAVG,26.73,N
09/02/2026,13,2,HB_BUSAVG,30.57,N
09/02/2026,13,3,HB_BUSAVG,34.52,N
09/02/2026,13,4,HB_BUSAVG,41.62,N
09/02/2026,14,1,HB_BUSAVG,45.3,N
09/02/2026,14,2,HB_BUSAVG,38.8,N
09/02/2026,14,3,HB_BUSAVG,39.12,N
09/02/2026,14,4,HB_BUSAVG,39.6,N
09/02/2026,15,1,HB_BUSAVG,38.93,N
09/02/2026,15,2,HB_BUSAVG,30.62,N
09/02/2026,15,3,HB_BUSAVG,29.85,N
09/02/2026,15,4,HB_BUSAVG,33.84,N
09/02/2026,16,1,HB_BUSAVG,37.11,N
09/02/2026,16,2,HB_BUSAVG,36.14,N
09/02/2026,16,3,HB_BUSAVG,41.95,N
09/02/2026,16,4,HB_BUSAVG,41.4,N
09/02/2026,17,1,HB_BUSAVG,39.68,N
09/02/2026,17,2,HB_BUSAVG,39.74,N
09/02/2026,17,3,HB_BUSAVG,36.65,N
09/02/2026,17,4,HB_BUSAVG,45.34,N
09/02/2026,18,1,HB_BUSAVG,38.13,N
09/02/2026,18,2,HB_BUSAVG,51.45,N
09/02/2026,18,3,HB_BUSAVG,49.09,N
09/02/2026,18,4,HB_BUSAVG,59.08,N
09/02/2026,19,1,HB_BUSAVG,45.59,N
09/02/2026,19,2,HB_BUSAVG,59.71,N
09/02/2026,19,3,HB_BUSAVG,76.09,N
09/02/2026,19,4,HB_BUSAVG,90.04,N
09/02/2026,20,1,HB_BUSAVG,101.9,N
09/02/2026,20,2,HB_BUSAVG,207.28,N
09/02/2026,20,3,HB_BUSAVG,249.24,N
09/02/2026,20,4,HB_BUSAVG,239.04,N
09/02/2026,21,1,HB_BUSAVG,462.89,N
09/02/2026,21,2,HB_BUSAVG,348.8,N
09/02/2026,21,3,HB_BUSAVG,341.61,N
09/02/2026,21,4,HB_BUSAVG,351.23,N
09/02/2026,22,1,HB_BUSAVG,346.84,N
09/02/2026,22,2,HB_BUSAVG,123.87,N
09/02/2026,22,3,HB_BUSAVG,61.14,N
09/02/2026,22,4,HB_BUSAVG,44.89,N
09/02/2026,23,1,HB_BUSAVG,42.55,N
09/02/2026,23,2,HB_BUSAVG,40.5,N
09/02/2026,23,3,HB_BUSAVG,33.65,N
09/02/2026,23,4,HB_BUSAVG,30.37,N
09/02/2026,24,1,HB_BUSAVG,35.6,N
09/02/2026,24,2,HB_BUSAVG,31.88,N
09/02/2026,24,3,HB_BUSAVG,32.07,N
09/02/2026,24,4,HB_BUSAVG,30.12,N
09/07/2026,1,1,HB_HOUSTON,35.96,N
09/07/2026,1,2,HB_HOUSTON,35.74,N
09/07/2026,1,3,HB_HOUSTON,34.14,N
09/07/2026,1,4,HB_HOUSTON,33.29,N
09/07/2026,2,1,HB_HOUSTON,33.85,N
09/07/2026,2,2,HB_HOUSTON,33.93,N
09/07/2026,2,3,HB_HOUSTON,32.96,N
09/07/2026,2,4,HB_HOUSTON,33.34,N
09/07/2026,3,1,HB_HOUSTON,40.88,N
09/07/2026,3,2,HB_HOUSTON,39.51,N
09/07/2026,3,3,HB_HOUSTON,36.01,N
09/07/2026,3,4,HB_HOUSTON,34.05,N
09/07/2026,4,1,HB_HOUSTON,30.12,N
09/07/2026,4,2,HB_HOUSTON,32.39,N
09/07/2026,4,3,HB_HOUSTON,31.26,N
09/07/2026,4,4,HB_HOUSTON,30.69,N
09/07/2026,5,1,HB_HOUSTON,31.61,N
09/07/2026,5,2,HB_HOUSTON,32.07,N
09/07/2026,5,3,HB_HOUSTON,33.06,N
09/07/2026,5,4,HB_HOUSTON,31.53,N
09/07/2026,6,1,HB_HOUSTON,33.52,N
09/07/2026,6,2,HB_HOUSTON,34.19,N
09/07/2026,6,3,HB_HOUSTON,32.91,N
09/07/2026,6,4,HB_HOUSTON,35.92,N
09/07/2026,7,1,HB_HOUSTON,37.22,N
09/07/2026,7,2,HB_HOUSTON,36.46,N
09/07/2026,7,3,HB_HOUSTON,35.41,N
09/07/2026,7,4,HB_HOUSTON,34.96,N
09/07/2026,8,1,HB_HOUSTON,34.24,N
09/07/2026,8,2,HB_HOUSTON,32.58,N
09/07/2026,8,3,HB_HOUSTON,27.64,N
09/07/2026,8,4,HB_HOUSTON,24.84,N
09/07/2026,9,1,HB_HOUSTON,24.05,N
09/07/2026,9,2,HB_HOUSTON,22.51,N
09/07/2026,9,3,HB_HOUSTON,21.56,N
09/07/2026,9,4,HB_HOUSTON,20.51,N
09/07/2026,10,1,HB_HOUSTON,22.27,N
09/07/2026,10,2,HB_HOUSTON,22.22,N
09/07/2026,10,3,HB_HOUSTON,22.3,N
09/07/2026,10,4,HB_HOUSTON,22.95,N
09/07/2026,11,1,HB_HOUSTON,23.76,N
09/07/2026,11,2,HB_HOUSTON,25.92,N
09/07/2026,11,3,HB_HOUSTON,27.93,N
09/07/2026,11,4,HB_HOUSTON,27.7,N
09/07/2026,12,1,HB_HOUSTON,26.75,N
09/07/2026,12,2,HB_HOUSTON,26.33,N
09/07/2026,12,3,HB_HOUSTON,29.13,N
09/07/2026,12,4,HB_HOUSTON,35.58,N
09/07/2026,13,1,HB_HOUSTON,31.11,N
09/07/2026,13,2,HB_HOUSTON,38.84,N
09/07/2026,13,3,HB_HOUSTON,51.16,N
09/07/2026,13,4,HB_HOUSTON,38.83,N
09/07/2026,14,1,HB_HOUSTON,31.65,N
09/07/2026,14,2,HB_HOUSTON,39.78,N
09/07/2026,14,3,HB_HOUSTON,43.49,N
09/07/2026,14,4,HB_HOUSTON,51.94,N
09/07/2026,15,1,HB_HOUSTON,59.77,N
09/07/2026,15,2,HB_HOUSTON,47.15,N
09/07/2026,15,3,HB_HOUSTON,40.09,N
09/07/2026,15,4,HB_HOUSTON,44.93,N
09/07/2026,16,1,HB_HOUSTON,37.45,N
09/07/2026,16,2,HB_HOUSTON,45.86,N
09/07/2026,16,3,HB_HOUSTON,51.59,N
09/07/2026,16,4,HB_HOUSTON,54.38,N
09/07/2026,17,1,HB_HOUSTON,53.12,N
09/07/2026,17,2,HB_HOUSTON,49.33,N
09/07/2026,17,3,HB_HOUSTON,53.58,N
09/07/2026,17,4,HB_HOUSTON,49.19,N
09/07/2026,18,1,HB_HOUSTON,44.43,N
09/07/2026,18,2,HB_HOUSTON,42.79,N
09/07/2026,18,3,HB_HOUSTON,44.5,N
09/07/2026,18,4,HB_HOUSTON,45.48,N
09/07/2026,19,1,HB_HOUSTON,44.81,N
09/07/2026,19,2,HB_HOUSTON,66.51,N
09/07/2026,19,3,HB_HOUSTON,82.06,N
09/07/2026,19,4,HB_HOUSTON,93.04,N
09/07/2026,20,1,HB_HOUSTON,72.06,N
09/07/2026,20,2,HB_HOUSTON,74.77,N
09/07/2026,20,3,HB_HOUSTON,79.7,N
09/07/2026,20,4,HB_HOUSTON,83.87,N
09/07/2026,21,1,HB_HOUSTON,102.64,N
09/07/2026,21,2,HB_HOUSTON,99.69,N
09/07/2026,21,3,HB_HOUSTON,89.82,N
09/07/2026,21,4,HB_HOUSTON,76.91,N
09/07/2026,22,1,HB_HOUSTON,80.38,N
09/07/2026,22,2,HB_HOUSTON,92.53,N
09/07/2026,22,3,HB_HOUSTON,70.62,N
09/07/2026,22,4,HB_HOUSTON,53.89,N
09/07/2026,23,1,HB_HOUSTON,46.85,N
09/07/2026,23,2,HB_HOUSTON,41.79,N
09/07/2026,23,3,HB_HOUSTON,38.37,N
09/07/2026,1,1,HB_HOUSTON,35.96,N
09/07/2026,1,2,HB_HOUSTON,35.74,N
09/07/2026,1,3,HB_HOUSTON,34.14,N
09/07/2026,1,4,HB_HOUSTON,33.29,N
09/07/2026,2,1,HB_HOUSTON,33.85,N
09/07/2026,2,2,HB_HOUSTON,33.93,N
09/07/2026,2,3,HB_HOUSTON,32.96,N
09/07/2026,2,4,HB_HOUSTON,33.34,N
09/07/2026,3,1,HB_HOUSTON,40.88,N
09/07/2026,3,2,HB_HOUSTON,39.51,N
09/07/2026,3,3,HB_HOUSTON,36.01,N
09/07/2026,3,4,HB_HOUSTON,34.05,N
09/07/2026,4,1,HB_HOUSTON,30.12,N
09/07/2026,4,2,HB_HOUSTON,32.39,N
09/07/2026,4,3,HB_HOUSTON,31.26,N
09/07/2026,4,4,HB_HOUSTON,30.69,N
09/07/2026,5,1,HB_HOUSTON,31.61,N
09/07/2026,5,2,HB_HOUSTON,32.07,N
09/07/2026,5,3,HB_HOUSTON,33.06,N
09/07/2026,5,4,HB_HOUSTON,31.53,N
09/07/2026,6,1,HB_HOUSTON,33.52,N
09/07/2026,6,2,HB_HOUSTON,34.19,N
09/07/2026,6,3,HB_HOUSTON,32.91,N
09/07/2026,6,4,HB_HOUSTON,35.92,N
09/07/2026,7,1,HB_HOUSTON,37.22,N
09/07/2026,7,2,HB_HOUSTON,36.46,N
09/07/2026,7,3,HB_HOUSTON,35.41,N
09/07/2026,7,4,HB_HOUSTON,34.96,N
09/07/2026,8,1,HB_HOUSTON,34.24,N
09/07/2026,8,2,HB_HOUSTON,32.58,N
09/07/2026,8,3,HB_HOUSTON,27.64,N
09/07/2026,8,4,HB_HOUSTON,24.84,N
09/07/2026,9,1,HB_HOUSTON,24.05,N
09/07/2026,9,2,HB_HOUSTON,22.51,N
09/07/2026,9,3,HB_HOUSTON,21.56,N
09/07/2026,9,4,HB_HOUSTON,20.51,N
09/07/2026,10,1,HB_HOUSTON,22.27,N
09/07/2026,10,2,HB_HOUSTON,22.22,N
09/07/2026,10,3,HB_HOUSTON,22.3,N
09/07/2026,10,4,HB_HOUSTON,22.95,N
09/07/2026,11,1,HB_HOUSTON,23.76,N
09/07/2026,11,2,HB_HOUSTON,25.92,N
09/07/2026,11,3,HB_HOUSTON,27.93,N
09/07/2026,11,4,HB_HOUSTON,27.7,N
09/07/2026,12,1,HB_HOUSTON,26.75,N
09/07/2026,12,2,HB_HOUSTON,26.33,N
09/07/2026,12,3,HB_HOUSTON,29.13,N
09/07/2026,12,4,HB_HOUSTON,35.58,N
09/07/2026,13,1,HB_HOUSTON,31.11,N
09/07/2026,13,2,HB_HOUSTON,38.84,N
09/07/2026,13,3,HB_HOUSTON,51.16,N
09/07/2026,13,4,HB_HOUSTON,38.83,N
09/07/2026,14,1,HB_HOUSTON,31.65,N
09/07/2026,14,2,HB_HOUSTON,39.78,N
09/07/2026,14,3,HB_HOUSTON,43.49,N
09/07/2026,14,4,HB_HOUSTON,51.94,N
09/07/2026,15,1,HB_HOUSTON,59.77,N
09/07/2026,15,2,HB_HOUSTON,47.15,N
09/07/2026,15,3,HB_HOUSTON,40.09,N
09/07/2026,15,4,HB_HOUSTON,44.93,N
09/07/2026,16,1,HB_HOUSTON,37.45,N
09/07/2026,16,2,HB_HOUSTON,45.86,N
09/07/2026,16,3,HB_HOUSTON,51.59,N
09/07/2026,16,4,HB_HOUSTON,54.38,N
09/07/2026,17,1,HB_HOUSTON,53.12,N
09/07/2026,17,2,HB_HOUSTON,49.33,N
09/07/2026,17,3,HB_HOUSTON,53.58,N
09/07/2026,17,4,HB_HOUSTON,49.19,N
09/07/2026,18,1,HB_HOUSTON,44.43,N
09/07/2026,18,2,HB_HOUSTON,42.79,N
09/07/2026,18,3,HB_HOUSTON,44.5,N
09/07/2026,18,4,HB_HOUSTON,45.48,N
09/07/2026,19,1,HB_HOUSTON,44.81,N
09/07/2026,19,2,HB_HOUSTON,66.51,N
09/07/2026,19,3,HB_HOUSTON,82.06,N
09/07/2026,19,4,HB_HOUSTON,93.04,N
09/07/2026,20,1,HB_HOUSTON,72.06,N
09/07/2026,20,2,HB_HOUSTON,74.77,N
09/07/2026,20,3,HB_HOUSTON,79.7,N
09/07/2026,20,4,HB_HOUSTON,83.87,N
09/07/2026,21,1,HB_HOUSTON,102.64,N
09/07/2026,21,2,HB_HOUSTON,99.69,N
09/07/2026,21,3,HB_HOUSTON,89.82,N
09/07/2026,21,4,HB_HOUSTON,76.91,N
09/07/2026,22,1,HB_HOUSTON,80.38,N
09/07/2026,22,2,HB_HOUSTON,92.53,N
09/07/2026,22,3,HB_HOUSTON,70.62,N
09/07/2026,22,4,HB_HOUSTON,53.89,N
09/07/2026,23,1,HB_HOUSTON,46.85,N
09/07/2026,23,2,HB_HOUSTON,41.79,N
09/07/2026,23,3,HB_HOUSTON,38.37,N
09/06/2026,1,1,HB_HOUSTON,39.21,N
09/06/2026,1,2,HB_HOUSTON,33.64,N
09/06/2026,1,3,HB_HOUSTON,35.07,N
09/06/2026,1,4,HB_HOUSTON,34.62,N
09/06/2026,2,1,HB_HOUSTON,33.78,N
09/06/2026,2,2,HB_HOUSTON,33.41,N
09/06/2026,2,3,HB_HOUSTON,32.28,N
09/06/2026,2,4,HB_HOUSTON,33.3,N
09/06/2026,3,1,HB_HOUSTON,33.51,N
09/06/2026,3,2,HB_HOUSTON,37.13,N
09/06/2026,3,3,HB_HOUSTON,36.08,N
09/06/2026,3,4,HB_HOUSTON,33.46,N
09/06/2026,4,1,HB_HOUSTON,31.27,N
09/06/2026,4,2,HB_HOUSTON,35.05,N
09/06/2026,4,3,HB_HOUSTON,38.35,N
09/06/2026,4,4,HB_HOUSTON,37.99,N
09/06/2026,5,1,HB_HOUSTON,42.69,N
09/06/2026,5,2,HB_HOUSTON,43.5,N
09/06/2026,5,3,HB_HOUSTON,44.97,N
09/06/2026,5,4,HB_HOUSTON,43.94,N
09/06/2026,6,1,HB_HOUSTON,39.3,N
09/06/2026,6,2,HB_HOUSTON,42.25,N
09/06/2026,6,3,HB_HOUSTON,42.78,N
09/06/2026,6,4,HB_HOUSTON,43.07,N
09/06/2026,7,1,HB_HOUSTON,44.01,N
09/06/2026,7,2,HB_HOUSTON,47.13,N
09/06/2026,7,3,HB_HOUSTON,49.2,N
09/06/2026,7,4,HB_HOUSTON,55.65,N
09/06/2026,8,1,HB_HOUSTON,120.65,N
09/06/2026,8,2,HB_HOUSTON,103.31,N
09/06/2026,8,3,HB_HOUSTON,55.51,N
09/06/2026,8,4,HB_HOUSTON,35.05,N
09/06/2026,9,1,HB_HOUSTON,30.55,N
09/06/2026,9,2,HB_HOUSTON,27.69,N
09/06/2026,9,3,HB_HOUSTON,26.58,N
09/06/2026,9,4,HB_HOUSTON,25.07,N
09/06/2026,10,1,HB_HOUSTON,26.83,N
09/06/2026,10,2,HB_HOUSTON,27.13,N
09/06/2026,10,3,HB_HOUSTON,28.58,N
09/06/2026,10,4,HB_HOUSTON,30.25,N
09/06/2026,11,1,HB_HOUSTON,32.21,N
09/06/2026,11,2,HB_HOUSTON,33.75,N
09/06/2026,11,3,HB_HOUSTON,34.04,N
09/06/2026,11,4,HB_HOUSTON,35.26,N
09/06/2026,12,1,HB_HOUSTON,37.56,N
09/06/2026,12,2,HB_HOUSTON,40.94,N
09/06/2026,12,3,HB_HOUSTON,40.17,N
09/06/2026,12,4,HB_HOUSTON,36.97,N
09/06/2026,13,1,HB_HOUSTON,30.44,N
09/06/2026,13,2,HB_HOUSTON,32.49,N
09/06/2026,13,3,HB_HOUSTON,34.22,N
09/06/2026,13,4,HB_HOUSTON,31.26,N
09/06/2026,14,1,HB_HOUSTON,28.68,N
09/06/2026,14,2,HB_HOUSTON,27.97,N
09/06/2026,14,3,HB_HOUSTON,27.5,N
09/06/2026,14,4,HB_HOUSTON,27.02,N
09/06/2026,15,1,HB_HOUSTON,26.69,N
09/06/2026,15,2,HB_HOUSTON,28.49,N
09/06/2026,15,3,HB_HOUSTON,27.79,N
09/06/2026,15,4,HB_HOUSTON,32.09,N
09/06/2026,16,1,HB_HOUSTON,30.81,N
09/06/2026,16,2,HB_HOUSTON,30.44,N
09/06/2026,16,3,HB_HOUSTON,28.93,N
09/06/2026,16,4,HB_HOUSTON,33.48,N
09/06/2026,17,1,HB_HOUSTON,29.21,N
09/06/2026,17,2,HB_HOUSTON,28.03,N
09/06/2026,17,3,HB_HOUSTON,27.84,N
09/06/2026,17,4,HB_HOUSTON,31.06,N
09/06/2026,18,1,HB_HOUSTON,28.92,N
09/06/2026,18,2,HB_HOUSTON,34.84,N
09/06/2026,18,3,HB_HOUSTON,30.81,N
09/06/2026,18,4,HB_HOUSTON,43.73,N
09/06/2026,19,1,HB_HOUSTON,34.76,N
09/06/2026,19,2,HB_HOUSTON,46.67,N
09/06/2026,19,3,HB_HOUSTON,58.32,N
09/06/2026,19,4,HB_HOUSTON,60.52,N
09/06/2026,20,1,HB_HOUSTON,53.8,N
09/06/2026,20,2,HB_HOUSTON,59.16,N
09/06/2026,20,3,HB_HOUSTON,59.78,N
09/06/2026,20,4,HB_HOUSTON,60.9,N
09/06/2026,21,1,HB_HOUSTON,59.17,N
09/06/2026,21,2,HB_HOUSTON,54.9,N
09/06/2026,21,3,HB_HOUSTON,50.21,N
09/06/2026,21,4,HB_HOUSTON,48.15,N
09/06/2026,22,1,HB_HOUSTON,52.48,N
09/06/2026,22,2,HB_HOUSTON,51.63,N
09/06/2026,22,3,HB_HOUSTON,50.5,N
09/06/2026,22,4,HB_HOUSTON,48.16,N
09/06/2026,23,1,HB_HOUSTON,49.64,N
09/06/2026,23,2,HB_HOUSTON,46.38,N
09/06/2026,23,3,HB_HOUSTON,41.02,N
09/06/2026,23,4,HB_HOUSTON,37.14,N
09/06/2026,24,1,HB_HOUSTON,42.8,N
09/06/2026,24,2,HB_HOUSTON,41.84,N
09/06/2026,24,3,HB_HOUSTON,39.89,N
09/06/2026,24,4,HB_HOUSTON,36.03,N
09/05/2026,1,1,HB_HOUSTON,37.1,N
09/05/2026,1,2,HB_HOUSTON,36.45,N
09/05/2026,1,3,HB_HOUSTON,35.16,N
09/05/2026,1,4,HB_HOUSTON,31.51,N
09/05/2026,2,1,HB_HOUSTON,35.04,N
09/05/2026,2,2,HB_HOUSTON,32.16,N
09/05/2026,2,3,HB_HOUSTON,34.54,N
09/05/2026,2,4,HB_HOUSTON,31.61,N
09/05/2026,3,1,HB_HOUSTON,36.53,N
09/05/2026,3,2,HB_HOUSTON,31.09,N
09/05/2026,3,3,HB_HOUSTON,30.89,N
09/05/2026,3,4,HB_HOUSTON,31.76,N
09/05/2026,4,1,HB_HOUSTON,28.72,N
09/05/2026,4,2,HB_HOUSTON,29.49,N
09/05/2026,4,3,HB_HOUSTON,30.77,N
09/05/2026,4,4,HB_HOUSTON,29.08,N
09/05/2026,5,1,HB_HOUSTON,28.17,N
09/05/2026,5,2,HB_HOUSTON,29.97,N
09/05/2026,5,3,HB_HOUSTON,29.62,N
09/05/2026,5,4,HB_HOUSTON,29.79,N
09/05/2026,6,1,HB_HOUSTON,29.93,N
09/05/2026,6,2,HB_HOUSTON,31.03,N
09/05/2026,6,3,HB_HOUSTON,31.39,N
09/05/2026,6,4,HB_HOUSTON,32.05,N
09/05/2026,7,1,HB_HOUSTON,30.51,N
09/05/2026,7,2,HB_HOUSTON,32.01,N
09/05/2026,7,3,HB_HOUSTON,31.37,N
09/05/2026,7,4,HB_HOUSTON,31.41,N
09/05/2026,8,1,HB_HOUSTON,31.32,N
09/05/2026,8,2,HB_HOUSTON,31.68,N
09/05/2026,8,3,HB_HOUSTON,29.36,N
09/05/2026,8,4,HB_HOUSTON,25.6,N
09/05/2026,9,1,HB_HOUSTON,26.47,N
09/05/2026,9,2,HB_HOUSTON,23.16,N
09/05/2026,9,3,HB_HOUSTON,21.63,N
09/05/2026,9,4,HB_HOUSTON,21.45,N
09/05/2026,10,1,HB_HOUSTON,21.95,N
09/05/2026,10,2,HB_HOUSTON,21.03,N
09/05/2026,10,3,HB_HOUSTON,20.54,N
09/05/2026,10,4,HB_HOUSTON,21.01,N
09/05/2026,11,1,HB_HOUSTON,20.98,N
09/05/2026,11,2,HB_HOUSTON,21.25,N
09/05/2026,11,3,HB_HOUSTON,22.49,N
09/05/2026,11,4,HB_HOUSTON,22.86,N
09/05/2026,12,1,HB_HOUSTON,21.67,N
09/05/2026,12,2,HB_HOUSTON,23.41,N
09/05/2026,12,3,HB_HOUSTON,25.22,N
09/05/2026,12,4,HB_HOUSTON,27.63,N
09/05/2026,13,1,HB_HOUSTON,27.43,N
09/05/2026,13,2,HB_HOUSTON,26.93,N
09/05/2026,13,3,HB_HOUSTON,28.66,N
09/05/2026,13,4,HB_HOUSTON,30.31,N
09/05/2026,14,1,HB_HOUSTON,29.69,N
09/05/2026,14,2,HB_HOUSTON,40.72,N
09/05/2026,14,3,HB_HOUSTON,33.08,N
09/05/2026,14,4,HB_HOUSTON,30.1,N
09/05/2026,15,1,HB_HOUSTON,35.85,N
09/05/2026,15,2,HB_HOUSTON,44.57,N
09/05/2026,15,3,HB_HOUSTON,41.25,N
09/05/2026,15,4,HB_HOUSTON,40.59,N
09/05/2026,16,1,HB_HOUSTON,40.31,N
09/05/2026,16,2,HB_HOUSTON,33.32,N
09/05/2026,16,3,HB_HOUSTON,36.65,N
09/05/2026,16,4,HB_HOUSTON,51.01,N
09/05/2026,17,1,HB_HOUSTON,42.26,N
09/05/2026,17,2,HB_HOUSTON,39.87,N
09/05/2026,17,3,HB_HOUSTON,51.87,N
09/05/2026,17,4,HB_HOUSTON,46.2,N
09/05/2026,18,1,HB_HOUSTON,42.72,N
09/05/2026,18,2,HB_HOUSTON,43.44,N
09/05/2026,18,3,HB_HOUSTON,56.67,N
09/05/2026,18,4,HB_HOUSTON,61.27,N
09/05/2026,19,1,HB_HOUSTON,46.41,N
09/05/2026,19,2,HB_HOUSTON,50.29,N
09/05/2026,19,3,HB_HOUSTON,57.89,N
09/05/2026,19,4,HB_HOUSTON,57.51,N
09/05/2026,20,1,HB_HOUSTON,47.65,N
09/05/2026,20,2,HB_HOUSTON,50.71,N
09/05/2026,20,3,HB_HOUSTON,52.5,N
09/05/2026,20,4,HB_HOUSTON,51.0,N
09/05/2026,21,1,HB_HOUSTON,49.74,N
09/05/2026,21,2,HB_HOUSTON,44.38,N
09/05/2026,21,3,HB_HOUSTON,41.89,N
09/05/2026,21,4,HB_HOUSTON,41.5,N
09/05/2026,22,1,HB_HOUSTON,44.2,N
